frame,xmin,xmax,ymin,ymax,class_id,label_name
final 2_mp4-3496_jpg.rf.EgNqBQvZwghqd09AWcOt.jpg,621,925,552,685,1,cell phone
final 2_mp4-3496_jpg.rf.EgNqBQvZwghqd09AWcOt.jpg,503,964,55,720,3,person
final 2_mp4-3496_jpg.rf.EgNqBQvZwghqd09AWcOt.jpg,316,642,22,397,3,person
final 2_mp4-3496_jpg.rf.EgNqBQvZwghqd09AWcOt.jpg,1157,1280,188,690,3,person
final 2_mp4-8727_jpg.rf.Fsub9iYHvsxsFctwq34W.jpg,430,901,190,612,3,person
final 2_mp4-3837_jpg.rf.GpbdFbSkMP1aeCJqyHnG.jpg,318,1041,154,713,3,person
final 2_mp4-2484_jpg.rf.KlDoOhJHYYQxyo9BPOi3.jpg,556,939,176,720,3,person
final 2_mp4-2484_jpg.rf.KlDoOhJHYYQxyo9BPOi3.jpg,1016,1280,8,389,3,person
final 2_mp4-3178_jpg.rf.LxaQ2el6Q8zlqC0A5tci.jpg,511,1183,0,720,3,person
final 2_mp4-3178_jpg.rf.LxaQ2el6Q8zlqC0A5tci.jpg,850,1055,546,720,1,cell phone
final 2_mp4-7615_jpg.rf.MeS2iQlqUsmFIkarV5Xj.jpg,363,1027,0,636,3,person
final 2_mp4-6391_jpg.rf.Mh3EaC1HQ2L7IqyQhUsZ.jpg,353,1045,76,720,3,person
final 2_mp4-7670_jpg.rf.NHBCsZtyFU7yDiD0o02C.jpg,493,896,16,541,3,person
final 2_mp4-8746_jpg.rf.P0LtpJ17g4i6y5592GZ6.jpg,431,764,169,566,3,person
final 2_mp4-8746_jpg.rf.P0LtpJ17g4i6y5592GZ6.jpg,709,966,109,521,3,person
final 2_mp4-5568_jpg.rf.PhtyvP8ZWn0G8ppkn8KI.jpg,374,1056,78,720,3,person
final 2_mp4-3024_jpg.rf.RuDEbMqQCOdOeB5DXlkt.jpg,232,752,31,694,3,person
final 2_mp4-3024_jpg.rf.RuDEbMqQCOdOeB5DXlkt.jpg,529,884,3,512,3,person
final 2_mp4-1630_jpg.rf.Sd4xEGsVQKzuinz1kCV3.jpg,507,1057,198,719,3,person
final 2_mp4-1630_jpg.rf.Sd4xEGsVQKzuinz1kCV3.jpg,0,164,0,715,3,person
final 2_mp4-7695_jpg.rf.WA6NnITbHLnB5IoeBiti.jpg,435,884,156,719,3,person
final 2_mp4-7695_jpg.rf.WA6NnITbHLnB5IoeBiti.jpg,497,589,322,536,1,cell phone
final 2_mp4-3243_jpg.rf.WfHRLQketyoU0N62Zsxk.jpg,416,867,113,720,3,person
final 2_mp4-3243_jpg.rf.WfHRLQketyoU0N62Zsxk.jpg,516,649,301,452,1,cell phone
final 2_mp4-3243_jpg.rf.WfHRLQketyoU0N62Zsxk.jpg,761,1150,0,533,3,person
final 2_mp4-2583_jpg.rf.ZVvUOlcDWg4w2NjZfNqN.jpg,550,775,315,680,1,cell phone
final 2_mp4-2583_jpg.rf.ZVvUOlcDWg4w2NjZfNqN.jpg,463,1010,0,720,3,person
final 2_mp4-0224_jpg.rf.akasbS4JsGfi0DqiZkWp.jpg,1055,1125,224,353,3,person
final 2_mp4-0224_jpg.rf.akasbS4JsGfi0DqiZkWp.jpg,876,1054,0,302,3,person
final 2_mp4-0224_jpg.rf.akasbS4JsGfi0DqiZkWp.jpg,561,1188,4,668,3,person
final 2_mp4-0224_jpg.rf.akasbS4JsGfi0DqiZkWp.jpg,242,626,629,720,1,cell phone
final 2_mp4-3172_jpg.rf.dLVI7vhTF0DvL2s9rKTp.jpg,511,1152,69,717,3,person
final 2_mp4-3172_jpg.rf.dLVI7vhTF0DvL2s9rKTp.jpg,755,974,2,357,3,person
final 2_mp4-3172_jpg.rf.dLVI7vhTF0DvL2s9rKTp.jpg,654,934,585,720,1,cell phone
final 2_mp4-1610_jpg.rf.dcOaFDlt1uqGXzoLnuLX.jpg,503,1180,221,720,3,person
frame_1050_jpg.rf.hY3wVgZMhl29Pleat0TI.jpg,174,451,197,639,3,person
frame_1050_jpg.rf.hY3wVgZMhl29Pleat0TI.jpg,253,360,482,639,1,cell phone
final 2_mp4-0466_jpg.rf.omZ8rAtzMYUheVmJ6pU6.jpg,951,1280,0,551,3,person
final 2_mp4-0466_jpg.rf.omZ8rAtzMYUheVmJ6pU6.jpg,422,1007,190,698,3,person
final 2_mp4-0466_jpg.rf.omZ8rAtzMYUheVmJ6pU6.jpg,442,1044,312,605,3,person
final 2_mp4-6747_jpg.rf.pcVcUTniXqOCSq4BZaoR.jpg,408,1114,34,720,3,person
final 2_mp4-1520_jpg.rf.wUxhCnCynyddojVFy5Hi.jpg,502,1042,218,720,3,person
final 2_mp4-1955_jpg.rf.xYexCJeKK8dlgkPgIMhM.jpg,575,990,272,720,3,person
final 2_mp4-1955_jpg.rf.xYexCJeKK8dlgkPgIMhM.jpg,740,894,501,701,1,cell phone
final 2_mp4-1955_jpg.rf.xYexCJeKK8dlgkPgIMhM.jpg,1137,1280,450,720,3,person
final 2_mp4-0250_jpg.rf.zznq1c8n5tR8X9IzVjB7.jpg,1017,1144,220,650,3,person
final 2_mp4-0250_jpg.rf.zznq1c8n5tR8X9IzVjB7.jpg,639,996,595,720,1,cell phone
final 2_mp4-0250_jpg.rf.zznq1c8n5tR8X9IzVjB7.jpg,500,979,9,605,3,person
final 2_mp4-0250_jpg.rf.zznq1c8n5tR8X9IzVjB7.jpg,783,1009,0,357,3,person
final 2_mp4-6953_jpg.rf.052hy14Y9LtkyCxslP23.jpg,649,893,471,709,1,cell phone
final 2_mp4-6953_jpg.rf.052hy14Y9LtkyCxslP23.jpg,456,1055,37,720,3,person
final 2_mp4-4319_jpg.rf.0P7Fk3NYNk96As8lJIUx.jpg,275,991,95,720,3,person
final 2_mp4-5687_jpg.rf.2ntfh39zQNyP3d6wPPPA.jpg,332,1079,62,720,3,person
final 2_mp4-8958_jpg.rf.4xibZ1bdWTOSOJ1tqNE9.jpg,474,628,404,607,1,cell phone
final 2_mp4-8958_jpg.rf.4xibZ1bdWTOSOJ1tqNE9.jpg,346,902,180,715,3,person
final 2_mp4-2044_jpg.rf.5AdLybGajT1ymaowvN7c.jpg,427,917,194,720,3,person
final 2_mp4-2044_jpg.rf.5AdLybGajT1ymaowvN7c.jpg,1108,1280,208,720,3,person
final 2_mp4-2044_jpg.rf.5AdLybGajT1ymaowvN7c.jpg,837,1276,4,647,3,person
final 2_mp4-3582_jpg.rf.5UU1KBdpVMctww7piQfG.jpg,294,952,95,720,3,person
final 2_mp4-1503_jpg.rf.5v5gd2ExpPsAFEvw7nSJ.jpg,502,1058,184,720,3,person
final 2_mp4-8544_jpg.rf.8VqaTSykP66BUtmPAAzL.jpg,395,903,148,720,3,person
final 2_mp4-8544_jpg.rf.8VqaTSykP66BUtmPAAzL.jpg,910,1280,534,720,1,cell phone
final 2_mp4-7658_jpg.rf.9XKqcmlo0jiMDIlCWtR6.jpg,470,1022,19,540,3,person
final 2_mp4-8248_jpg.rf.BOyAAvCXxQu5xxk1JTSG.jpg,386,918,146,720,3,person
final 2_mp4-7743_jpg.rf.D6To5Ja4nPfcUGb1Vdsu.jpg,364,873,166,698,1,cell phone
final 2_mp4-3025_jpg.rf.H4BCVBEZaM53ar1BKGq8.jpg,264,794,56,720,3,person
final 2_mp4-3025_jpg.rf.H4BCVBEZaM53ar1BKGq8.jpg,522,927,0,539,3,person
final 2_mp4-1924_jpg.rf.NN7ZoqfHWzjBX9BZQ7jy.jpg,506,1050,221,720,3,person
final 2_mp4-8259_jpg.rf.Ofi4JHKsSK4rUqGopjQp.jpg,392,988,179,720,3,person
final 2_mp4-8653_jpg.rf.PMvY5vec0y3KeWDX2p7j.jpg,357,924,167,607,3,person
final 2_mp4-0971_jpg.rf.QDQ54nSDNvSc6WFv8Z5b.jpg,301,1032,228,720,3,person
final 2_mp4-3107_jpg.rf.UeDmHDJHCEMRGNWNIAQl.jpg,525,1210,138,720,3,person
final 2_mp4-3107_jpg.rf.UeDmHDJHCEMRGNWNIAQl.jpg,5,240,0,720,3,person
final 2_mp4-3107_jpg.rf.UeDmHDJHCEMRGNWNIAQl.jpg,604,692,373,577,1,cell phone
final 2_mp4-0953_jpg.rf.WCTXvLesuf9nyADQqYSr.jpg,362,978,246,720,3,person
final 2_mp4-2684_jpg.rf.ZdPIsOUBGGfWSCvfpoNZ.jpg,425,1100,0,720,3,person
final 2_mp4-2684_jpg.rf.ZdPIsOUBGGfWSCvfpoNZ.jpg,196,474,391,720,1,cell phone
final 2_mp4-6732_jpg.rf.Zq6SdjZasC1EHBiMspz6.jpg,383,1085,50,720,3,person
final 2_mp4-6732_jpg.rf.Zq6SdjZasC1EHBiMspz6.jpg,651,875,661,720,3,person
frame_1840_jpg.rf.lqgmyIiUJVgQhSUnOVfR.jpg,172,461,121,638,3,person
final 2_mp4-7223_jpg.rf.mBlwNOYekgGK0BlaTVsU.jpg,1135,1280,331,569,3,person
final 2_mp4-7223_jpg.rf.mBlwNOYekgGK0BlaTVsU.jpg,209,495,0,677,3,person
final 2_mp4-7223_jpg.rf.mBlwNOYekgGK0BlaTVsU.jpg,519,966,22,703,3,person
final 2_mp4-3569_jpg.rf.nFYFkBoWU2Gsz7psjUWx.jpg,330,872,156,720,3,person
final 2_mp4-7416_jpg.rf.nVrnFEaUCnCaU3c3jkEh.jpg,535,1061,102,681,3,person
final 2_mp4-7416_jpg.rf.nVrnFEaUCnCaU3c3jkEh.jpg,223,649,348,720,2,laptop
final 2_mp4-2155_jpg.rf.o0eiC1YJ4GGGsVAPBjhT.jpg,470,1025,156,720,3,person
final 2_mp4-2155_jpg.rf.o0eiC1YJ4GGGsVAPBjhT.jpg,846,1181,0,516,3,person
final 2_mp4-2155_jpg.rf.o0eiC1YJ4GGGsVAPBjhT.jpg,510,828,643,720,1,cell phone
final 2_mp4-5994_jpg.rf.onRzMAfGT5vXFAzUmo23.jpg,0,213,0,720,3,person
final 2_mp4-5994_jpg.rf.onRzMAfGT5vXFAzUmo23.jpg,370,1056,78,720,3,person
final 2_mp4-5994_jpg.rf.onRzMAfGT5vXFAzUmo23.jpg,59,562,447,679,1,cell phone
frame_220_jpg.rf.p8T3eqpAPUKEK4LE9p3C.jpg,6,593,170,525,3,person
final 2_mp4-0065_jpg.rf.sB7koG2HTI0n1TUifAXV.jpg,706,818,287,477,1,cell phone
final 2_mp4-0065_jpg.rf.sB7koG2HTI0n1TUifAXV.jpg,1015,1125,214,397,3,person
final 2_mp4-0065_jpg.rf.sB7koG2HTI0n1TUifAXV.jpg,394,979,0,714,3,person
final 2_mp4-7225_jpg.rf.uC84UzaUcQiww0fD0a7D.jpg,475,969,45,678,3,person
final 2_mp4-3903_jpg.rf.yZwj6qt2ADvnfDoOlxMc.jpg,335,1080,121,720,3,person
final 2_mp4-7643_jpg.rf.1XLrLcW3m2qBDLl2wYNM.jpg,485,986,19,453,3,person
final 2_mp4-2504_jpg.rf.2863awDvDKaTGzRWOMrI.jpg,869,1088,580,720,1,cell phone
final 2_mp4-4420_jpg.rf.3inmjeduNQiEMu7fKnNk.jpg,301,1077,57,720,3,person
final 2_mp4-2819_jpg.rf.5ms3xS8XPI35NgwFhbqs.jpg,334,1083,48,720,3,person
final 2_mp4-1183_jpg.rf.6GAR4q0fkpP9GH76cs4x.jpg,482,1092,203,720,3,person
final 2_mp4-5862_jpg.rf.76JbCNfmNRrOkaE9iNw7.jpg,404,1071,131,720,3,person
final 2_mp4-5862_jpg.rf.76JbCNfmNRrOkaE9iNw7.jpg,6,376,0,720,3,person
final 2_mp4-5862_jpg.rf.76JbCNfmNRrOkaE9iNw7.jpg,86,923,511,720,2,laptop
final 2_mp4-3518_jpg.rf.7UL0Iiqilcu3buTm7MnL.jpg,555,999,96,720,3,person
final 2_mp4-3518_jpg.rf.7UL0Iiqilcu3buTm7MnL.jpg,594,944,0,340,3,person
final 2_mp4-3518_jpg.rf.7UL0Iiqilcu3buTm7MnL.jpg,823,1020,567,705,1,cell phone
final 2_mp4-6952_jpg.rf.7hWAmdG7SgMIDhfKDkgX.jpg,674,908,464,711,1,cell phone
final 2_mp4-6952_jpg.rf.7hWAmdG7SgMIDhfKDkgX.jpg,439,1041,32,720,3,person
final 2_mp4-9056_jpg.rf.8z8wjvvCI0WaSlwandvO.jpg,0,193,11,671,3,person
final 2_mp4-9056_jpg.rf.8z8wjvvCI0WaSlwandvO.jpg,272,549,206,452,2,laptop
final 2_mp4-9056_jpg.rf.8z8wjvvCI0WaSlwandvO.jpg,507,720,6,195,3,person
final 2_mp4-9056_jpg.rf.8z8wjvvCI0WaSlwandvO.jpg,556,936,167,711,3,person
final 2_mp4-2245_jpg.rf.CNSzkbNXSQQifSOWdpAC.jpg,773,988,2,374,3,person
final 2_mp4-3286_jpg.rf.ECz3KycWB0mvjtOn2YMU.jpg,364,695,0,349,3,person
final 2_mp4-3286_jpg.rf.ECz3KycWB0mvjtOn2YMU.jpg,403,929,50,720,3,person
final 2_mp4-3286_jpg.rf.ECz3KycWB0mvjtOn2YMU.jpg,567,831,639,720,1,cell phone
final 2_mp4-8684_jpg.rf.EecIACVvQ8tejF6dgK1D.jpg,450,803,148,520,3,person
final 2_mp4-0388_jpg.rf.J87ZMTWM5ANAPfbIDDfg.jpg,314,931,214,720,3,person
final 2_mp4-9036_jpg.rf.LdjoirNZbsqSh0AOg8Ic.jpg,559,962,219,688,3,person
final 2_mp4-9036_jpg.rf.LdjoirNZbsqSh0AOg8Ic.jpg,78,474,11,572,3,person
final 2_mp4-9036_jpg.rf.LdjoirNZbsqSh0AOg8Ic.jpg,0,191,152,463,2,laptop
final 2_mp4-9060_jpg.rf.N2EvpfwaqBcJfoZf1Nra.jpg,0,182,57,598,3,person
final 2_mp4-9060_jpg.rf.N2EvpfwaqBcJfoZf1Nra.jpg,515,754,1,241,3,person
final 2_mp4-9060_jpg.rf.N2EvpfwaqBcJfoZf1Nra.jpg,543,934,213,702,3,person
final 2_mp4-9060_jpg.rf.N2EvpfwaqBcJfoZf1Nra.jpg,242,513,160,460,2,laptop
frame_1360_jpg.rf.Nj9s5ekDE5O3cQpF2Yj8.jpg,148,449,128,639,3,person
final 2_mp4-6579_jpg.rf.Qr8doVCND0o3sTHP5020.jpg,369,1061,103,720,3,person
final 2_mp4-6175_jpg.rf.RCglqZrpOvE36Jo1QIFJ.jpg,274,1032,154,720,3,person
final 2_mp4-6898_jpg.rf.SeqyOuvIAHlqZDLWeukU.jpg,479,1146,39,720,3,person
final 2_mp4-3146_jpg.rf.V2VoYPGgXKg79uwpeRIW.jpg,87,1010,139,720,3,person
final 2_mp4-0321_jpg.rf.XWg151SrLRYUBXmUqpCk.jpg,1049,1136,200,341,3,person
final 2_mp4-0321_jpg.rf.XWg151SrLRYUBXmUqpCk.jpg,0,173,0,720,3,person
final 2_mp4-0321_jpg.rf.XWg151SrLRYUBXmUqpCk.jpg,629,1147,0,720,3,person
final 2_mp4-0321_jpg.rf.XWg151SrLRYUBXmUqpCk.jpg,564,824,567,720,1,cell phone
final 2_mp4-7814_jpg.rf.Zi7hZQdNopZ0EIDqYsLm.jpg,362,976,135,658,3,person
final 2_mp4-7814_jpg.rf.Zi7hZQdNopZ0EIDqYsLm.jpg,538,762,656,719,1,cell phone
final 2_mp4-0716_jpg.rf.boCGEHUo4iAv7QUlVZUZ.jpg,832,1085,629,720,1,cell phone
final 2_mp4-0716_jpg.rf.boCGEHUo4iAv7QUlVZUZ.jpg,1001,1147,230,391,3,person
final 2_mp4-0716_jpg.rf.boCGEHUo4iAv7QUlVZUZ.jpg,411,602,142,304,2,laptop
final 2_mp4-0716_jpg.rf.boCGEHUo4iAv7QUlVZUZ.jpg,260,924,25,712,3,person
final 2_mp4-0716_jpg.rf.boCGEHUo4iAv7QUlVZUZ.jpg,764,863,151,385,3,person
final 2_mp4-4423_jpg.rf.gmgZEiiWpq0B37620APN.jpg,304,1021,82,720,3,person
final 2_mp4-0219_jpg.rf.kugfC1jo5GG5ZvkYliQc.jpg,405,845,603,720,1,cell phone
final 2_mp4-0219_jpg.rf.kugfC1jo5GG5ZvkYliQc.jpg,1046,1128,199,363,3,person
final 2_mp4-0219_jpg.rf.kugfC1jo5GG5ZvkYliQc.jpg,887,1076,0,343,3,person
final 2_mp4-0219_jpg.rf.kugfC1jo5GG5ZvkYliQc.jpg,531,1206,0,644,3,person
final 2_mp4-1661_jpg.rf.mbN4jHMe8UhunTiH7CQG.jpg,484,1111,223,720,3,person
final 2_mp4-7987_jpg.rf.msZsnoKIvHC3eR6pOwN2.jpg,293,822,121,684,3,person
final 2_mp4-3944_jpg.rf.p2nDO7PxoUbvuGhbUul8.jpg,279,1004,147,720,3,person
final 2_mp4-3307_jpg.rf.trPWopLYBwtDYyEhQkHu.jpg,179,486,0,694,3,person
final 2_mp4-3307_jpg.rf.trPWopLYBwtDYyEhQkHu.jpg,507,882,76,720,3,person
final 2_mp4-3307_jpg.rf.trPWopLYBwtDYyEhQkHu.jpg,595,778,474,704,1,cell phone
final 2_mp4-6869_jpg.rf.zAY6jErPBXv9LD4bKSBO.jpg,396,1076,36,720,3,person
frame_4290_jpg.rf.1EQRHQiv8nDRgdUclizP.jpg,187,443,93,639,3,person
frame_4290_jpg.rf.1EQRHQiv8nDRgdUclizP.jpg,415,639,64,639,2,laptop
final 2_mp4-3992_jpg.rf.2BUS32iT05j10rlWL0SL.jpg,325,1018,83,720,3,person
final 2_mp4-3992_jpg.rf.2BUS32iT05j10rlWL0SL.jpg,546,747,628,720,1,cell phone
frame_1100_jpg.rf.4Xy9fmV8qpLDGcSFw3qi.jpg,180,456,166,639,3,person
final 2_mp4-5590_jpg.rf.4YVEvsF1tz1od4oBuRQO.jpg,413,1192,100,720,3,person
final 2_mp4-5590_jpg.rf.4YVEvsF1tz1od4oBuRQO.jpg,876,1084,279,475,1,cell phone
final 2_mp4-0130_jpg.rf.8OA6ZjgD5309nh65Tihp.jpg,904,996,212,338,3,person
final 2_mp4-0130_jpg.rf.8OA6ZjgD5309nh65Tihp.jpg,1070,1141,204,338,3,person
final 2_mp4-0130_jpg.rf.8OA6ZjgD5309nh65Tihp.jpg,608,1212,6,642,3,person
final 2_mp4-0130_jpg.rf.8OA6ZjgD5309nh65Tihp.jpg,530,848,635,720,1,cell phone
final 2_mp4-7718_jpg.rf.A0FR8NN3aUR4JcUMWZvx.jpg,387,829,131,616,3,person
final 2_mp4-7718_jpg.rf.A0FR8NN3aUR4JcUMWZvx.jpg,388,661,638,719,1,cell phone
final 2_mp4-3624_jpg.rf.BxhfyWCpQYsAhT620rDY.jpg,307,1002,141,720,3,person
final 2_mp4-3752_jpg.rf.D8uFsfw9DPvqGOxJJruQ.jpg,0,386,0,720,3,person
final 2_mp4-3752_jpg.rf.D8uFsfw9DPvqGOxJJruQ.jpg,392,1025,113,720,3,person
final 2_mp4-3752_jpg.rf.D8uFsfw9DPvqGOxJJruQ.jpg,262,581,311,516,1,cell phone
final 2_mp4-7488_jpg.rf.FRQ7VvByDI61D8UE1HV4.jpg,348,1004,0,720,3,person
final 2_mp4-5075_jpg.rf.GjiGTG8KivFuB1Qv8pwN.jpg,210,906,87,720,3,person
final 2_mp4-5075_jpg.rf.GjiGTG8KivFuB1Qv8pwN.jpg,820,1220,47,509,3,person
final 2_mp4-6429_jpg.rf.HxmGT5Y7dHJZaLYiWUr5.jpg,278,991,49,720,3,person
final 2_mp4-6429_jpg.rf.HxmGT5Y7dHJZaLYiWUr5.jpg,988,1250,0,264,1,cell phone
final 2_mp4-1012_jpg.rf.Jdmo701BT2oaNtsGgV9k.jpg,387,1125,163,720,3,person
final 2_mp4-1663_jpg.rf.KEUcU11m2OIrdKXKp3mK.jpg,469,1086,229,720,3,person
final 2_mp4-6036_jpg.rf.KICnxmiJleQtk0NZJ1zL.jpg,274,978,98,719,3,person
final 2_mp4-7516_jpg.rf.PLo2m4vQrzRAIFGFHnIo.jpg,386,977,0,720,3,person
final 2_mp4-0623_jpg.rf.WHerPRul1OFaWJIinoOJ.jpg,203,1092,160,720,3,person
final 2_mp4-0539_jpg.rf.Ys3Tn7DM05pw3K0DXuuB.jpg,587,693,322,537,1,cell phone
final 2_mp4-0539_jpg.rf.Ys3Tn7DM05pw3K0DXuuB.jpg,456,895,225,720,3,person
final 2_mp4-0539_jpg.rf.Ys3Tn7DM05pw3K0DXuuB.jpg,768,1104,0,705,3,person
final 2_mp4-8263_jpg.rf.bqR9HTYfPv8QTq3KmdWX.jpg,356,981,147,720,3,person
final 2_mp4-3237_jpg.rf.eGpirO5y06eDzNBqdY9Z.jpg,931,1280,0,668,3,person
final 2_mp4-3237_jpg.rf.eGpirO5y06eDzNBqdY9Z.jpg,426,875,74,716,3,person
final 2_mp4-3237_jpg.rf.eGpirO5y06eDzNBqdY9Z.jpg,532,659,226,433,1,cell phone
frame_1980_jpg.rf.eso9TrhhSmovhujuITZy.jpg,0,588,122,482,3,person
frame_1980_jpg.rf.eso9TrhhSmovhujuITZy.jpg,7,577,491,640,3,person
final 2_mp4-8198_jpg.rf.hW2Ef49Kak0Hiedzt09p.jpg,324,865,185,711,3,person
final 2_mp4-7580_jpg.rf.kETSlw6hYaG7ycfJgOpf.jpg,436,947,0,469,3,person
final 2_mp4-6798_jpg.rf.kgou8kEEsenCcWjlE9IW.jpg,964,1280,514,720,1,cell phone
final 2_mp4-6798_jpg.rf.kgou8kEEsenCcWjlE9IW.jpg,392,1002,42,720,3,person
final 2_mp4-4938_jpg.rf.lldxTXmFvMXUBYYcfWq5.jpg,0,391,0,529,3,person
final 2_mp4-4938_jpg.rf.lldxTXmFvMXUBYYcfWq5.jpg,283,920,102,720,3,person
final 2_mp4-0853_jpg.rf.ob4vhGSB0O1ZsFdDQzEP.jpg,449,1083,198,720,3,person
final 2_mp4-1592_jpg.rf.phVdlxGS0O6b4W3orFnR.jpg,478,1051,214,720,3,person
final 2_mp4-1592_jpg.rf.phVdlxGS0O6b4W3orFnR.jpg,603,710,422,660,1,cell phone
final 2_mp4-8885_jpg.rf.qK42YVPN60o5UQDh3xRT.jpg,470,620,415,627,1,cell phone
final 2_mp4-8885_jpg.rf.qK42YVPN60o5UQDh3xRT.jpg,777,1213,0,551,3,person
final 2_mp4-8885_jpg.rf.qK42YVPN60o5UQDh3xRT.jpg,856,998,322,441,1,cell phone
final 2_mp4-8885_jpg.rf.qK42YVPN60o5UQDh3xRT.jpg,454,723,186,512,3,person
final 2_mp4-9054_jpg.rf.qSK56eSmAEjJfiRjIhaH.jpg,575,890,202,706,3,person
final 2_mp4-9054_jpg.rf.qSK56eSmAEjJfiRjIhaH.jpg,494,746,0,215,3,person
final 2_mp4-9054_jpg.rf.qSK56eSmAEjJfiRjIhaH.jpg,254,551,192,468,2,laptop
final 2_mp4-9054_jpg.rf.qSK56eSmAEjJfiRjIhaH.jpg,0,153,16,720,2,laptop
final 2_mp4-4955_jpg.rf.r1DbyN3Tha4CjV9OeQoy.jpg,219,382,393,600,1,cell phone
final 2_mp4-4955_jpg.rf.r1DbyN3Tha4CjV9OeQoy.jpg,148,837,107,720,3,person
final 2_mp4-4955_jpg.rf.r1DbyN3Tha4CjV9OeQoy.jpg,331,590,6,223,3,person
final 2_mp4-6799_jpg.rf.zXRo3KOaTNXQLv6tDniH.jpg,410,981,50,710,3,person
final 2_mp4-6799_jpg.rf.zXRo3KOaTNXQLv6tDniH.jpg,997,1280,513,720,1,cell phone
final 2_mp4-3290_jpg.rf.0fm2GRuUMrWaQE3PZ1AA.jpg,471,890,9,707,3,person
final 2_mp4-3290_jpg.rf.0fm2GRuUMrWaQE3PZ1AA.jpg,465,853,130,346,3,person
final 2_mp4-3290_jpg.rf.0fm2GRuUMrWaQE3PZ1AA.jpg,520,787,488,715,1,cell phone
final 2_mp4-5357_jpg.rf.3JnGFBGXc1THDiqz61UF.jpg,337,705,6,485,3,person
final 2_mp4-5357_jpg.rf.3JnGFBGXc1THDiqz61UF.jpg,509,990,102,720,3,person
final 2_mp4-5357_jpg.rf.3JnGFBGXc1THDiqz61UF.jpg,1096,1280,192,429,2,laptop
final 2_mp4-4641_jpg.rf.5ZDiHLnJehQKjX2J1pvZ.jpg,504,1124,0,664,3,person
final 2_mp4-4641_jpg.rf.5ZDiHLnJehQKjX2J1pvZ.jpg,1019,1145,207,448,3,person
final 2_mp4-0300_jpg.rf.97H7xj7rNvczJL7HTtQN.jpg,359,543,148,515,1,cell phone
final 2_mp4-0300_jpg.rf.97H7xj7rNvczJL7HTtQN.jpg,340,957,10,701,3,person
final 2_mp4-0300_jpg.rf.97H7xj7rNvczJL7HTtQN.jpg,1044,1139,199,568,3,person
final 2_mp4-0094_jpg.rf.9nWxWvBcA42dQ9YMs7te.jpg,584,688,269,489,1,cell phone
final 2_mp4-0094_jpg.rf.9nWxWvBcA42dQ9YMs7te.jpg,1045,1125,219,356,3,person
final 2_mp4-0094_jpg.rf.9nWxWvBcA42dQ9YMs7te.jpg,462,1043,31,695,3,person
final 2_mp4-2991_jpg.rf.G77goyr8aF2jiRJHNZre.jpg,175,726,25,720,3,person
final 2_mp4-4040_jpg.rf.H7fYKAuwOWdkvZ36Mi9V.jpg,0,275,0,720,3,person
final 2_mp4-4040_jpg.rf.H7fYKAuwOWdkvZ36Mi9V.jpg,372,1073,121,720,3,person
frame_1010_jpg.rf.JcPB224H4jk5mdeAtdEI.jpg,185,417,100,640,1,cell phone
final 2_mp4-8457_jpg.rf.JumS8HmkObtiUd8JJMfY.jpg,331,501,350,688,1,cell phone
final 2_mp4-8457_jpg.rf.JumS8HmkObtiUd8JJMfY.jpg,470,879,168,720,3,person
final 2_mp4-4253_jpg.rf.MpxIw9ZAvHuYon8lttrZ.jpg,271,1006,144,720,3,person
final 2_mp4-8823_jpg.rf.Rk19rxSXxuJ3SEf00LSm.jpg,247,657,325,696,2,laptop
final 2_mp4-8823_jpg.rf.Rk19rxSXxuJ3SEf00LSm.jpg,465,869,140,695,3,person
final 2_mp4-8823_jpg.rf.Rk19rxSXxuJ3SEf00LSm.jpg,948,1280,0,652,3,person
final 2_mp4-4133_jpg.rf.S9mZXiBJYxM3YG2OFabW.jpg,273,999,100,720,3,person
final 2_mp4-3668_jpg.rf.StP1pOobT27TmuwNLpte.jpg,253,999,111,720,3,person
final 2_mp4-8305_jpg.rf.Us7zBZ9ld4DQxXa7pqfk.jpg,388,1054,164,720,3,person
final 2_mp4-5278_jpg.rf.WesVleRwUwWzVDsmiBAl.jpg,155,622,458,618,1,cell phone
final 2_mp4-5278_jpg.rf.WesVleRwUwWzVDsmiBAl.jpg,154,763,74,720,3,person
final 2_mp4-5278_jpg.rf.WesVleRwUwWzVDsmiBAl.jpg,733,1160,26,674,3,person
final 2_mp4-6761_jpg.rf.YIEPcL7vOSmBmICg1ozz.jpg,420,1086,48,720,3,person
final 2_mp4-6548_jpg.rf.aXRX1kWIAw6kkIhaj68p.jpg,457,841,365,519,1,cell phone
final 2_mp4-6548_jpg.rf.aXRX1kWIAw6kkIhaj68p.jpg,336,990,139,720,3,person
final 2_mp4-6824_jpg.rf.cTYX1EWXnNQ7ToEXzOy9.jpg,396,1110,0,720,3,person
final 2_mp4-6402_jpg.rf.cr5d1G3B09NrqgNDJBSZ.jpg,321,1058,85,720,3,person
final 2_mp4-8468_jpg.rf.ehcMjkUFbnRv8rWc4KDL.jpg,335,905,172,720,3,person
final 2_mp4-8468_jpg.rf.ehcMjkUFbnRv8rWc4KDL.jpg,440,603,399,601,1,cell phone
final 2_mp4-3891_jpg.rf.h68j7r3KAtrFw5tQAT7a.jpg,299,993,146,720,3,person
frame_5090_jpg.rf.i7g42Knc8XPv3Q2oyh0d.jpg,373,528,511,639,1,cell phone
